file	obj	ttot	ub
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_2_50_10.6.out	568	0.286742	568
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_2_50_10.7.out	566	0.279094	566
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_2_50_10.8.out	572	0.29616	572
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_2_50_10.9.out	573	0.190634	573
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_2_50_2.0.out	569	0.520425	569
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_2_50_2.1.out	578	0.497365	578
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_2_50_2.2.out	565	0.324244	565
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_2_50_2.3.out	564	0.28148	564
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_2_50_2.4.out	565	0.301815	565
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_2_50_2.5.out	566	0.289302	566
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_2_50_2.6.out	569	0.357198	569
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_2_50_2.7.out	567	0.383014	567
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_2_50_2.8.out	573	0.30135	573
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_2_50_2.9.out	557	0.307121	557
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_2_50_5.0.out	570	0.318374	570
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_2_50_5.1.out	561	0.264149	561
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_2_50_5.2.out	572	0.292328	572
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_2_50_5.3.out	569	0.36508	569
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_2_50_5.4.out	564	0.274069	564
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_2_50_5.5.out	570	0.336713	570
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_2_50_5.6.out	573	0.338252	573
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_2_50_5.7.out	558	0.282526	558
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_2_50_5.8.out	575	0.288762	575
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_2_50_5.9.out	574	0.306423	574
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_4_20_10.0.out	346	0.434896	346
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_4_20_10.1.out	359	0.398615	359
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_4_20_10.2.out	336	0.4402	336
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_4_20_10.3.out	367	0.383738	367
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_4_20_10.4.out	366	0.42928	366
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_4_20_10.5.out	341	0.361131	341
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_4_20_10.6.out	331	0.36338	331
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_4_20_10.7.out	344	0.366137	344
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_4_20_10.8.out	364	0.36373	364
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_4_20_10.9.out	332	0.387412	332
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_4_20_2.0.out	313	0.341151	313
runs/gclcs-alg-1bs-1guidance-1feas-1-allowed/gclcs_10_1000_4_20_2.1.out	310	0.334187	310
