file	obj	ttot	ittot	tbest
p-beamwidth/clcs-alg-3bs-1guidance-5-k_filter-100/clcs_100_1000_20_10.0.out	100	1.03998	0	0
p-beamwidth/clcs-alg-3bs-1guidance-5-k_filter-100/clcs_100_1000_20_10.1.out	100	1.006	0	0
p-beamwidth/clcs-alg-3bs-1guidance-5-k_filter-100/clcs_100_1000_20_10.2.out	100	1.05152	0	0
p-beamwidth/clcs-alg-3bs-1guidance-5-k_filter-100/clcs_100_1000_20_10.3.out	100	0.989337	0	0
p-beamwidth/clcs-alg-3bs-1guidance-5-k_filter-100/clcs_100_1000_20_10.4.out	100	1.03713	0	0
p-beamwidth/clcs-alg-3bs-1guidance-5-k_filter-100/clcs_100_1000_20_10.5.out	100	1.00259	0	0
p-beamwidth/clcs-alg-3bs-1guidance-5-k_filter-100/clcs_100_1000_20_10.6.out	100	1.00721	0	0
p-beamwidth/clcs-alg-3bs-1guidance-5-k_filter-100/clcs_100_1000_20_10.7.out	100	0.972199	0	0
p-beamwidth/clcs-alg-3bs-1guidance-5-k_filter-100/clcs_100_1000_20_10.8.out	100	0.989711	0	0
p-beamwidth/clcs-alg-3bs-1guidance-5-k_filter-100/clcs_100_1000_20_10.9.out	100	1.03678	0	0
p-beamwidth/clcs-alg-3bs-1guidance-5-k_filter-100/clcs_100_1000_20_2.0.out	500	1.11337	0	0
p-beamwidth/clcs-alg-3bs-1guidance-5-k_filter-100/clcs_100_1000_20_2.1.out	500	1.07623	0	0
p-beamwidth/clcs-alg-3bs-1guidance-5-k_filter-100/clcs_100_1000_20_2.2.out	500	0.457013	0	0
p-beamwidth/clcs-alg-3bs-1guidance-5-k_filter-100/clcs_100_1000_20_2.3.out	500	1.07881	0	0
p-beamwidth/clcs-alg-3bs-1guidance-5-k_filter-100/clcs_100_1000_20_2.4.out	500	0.917725	0	0
p-beamwidth/clcs-alg-3bs-1guidance-5-k_filter-100/clcs_100_1000_20_2.5.out	500	0.939911	0	0
p-beamwidth/clcs-alg-3bs-1guidance-5-k_filter-100/clcs_100_1000_20_2.6.out	500	1.04396	0	0
p-beamwidth/clcs-alg-3bs-1guidance-5-k_filter-100/clcs_100_1000_20_2.7.out	500	1.06207	0	0
p-beamwidth/clcs-alg-3bs-1guidance-5-k_filter-100/clcs_100_1000_20_2.8.out	500	1.02715	0	0
