file	obj	ttot	ub
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_2_20_2.2.out	0	0	785
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_2_20_2.3.out	0	0	783
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_2_20_2.4.out	0	0	781
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_2_20_2.5.out	0	0	781
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_2_20_2.6.out	0	0	782
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_2_20_2.7.out	0	0	783
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_2_20_2.8.out	0	0	784
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_2_20_2.9.out	0	0	787
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_2_20_5.0.out	0	0	791
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_2_20_5.1.out	0	0	790
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_2_20_5.2.out	0	0	793
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_2_20_5.3.out	0	0	785
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_2_20_5.4.out	0	0	787
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_2_20_5.5.out	0	0	788
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_2_20_5.6.out	0	0	787
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_2_20_5.7.out	0	0	789
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_2_20_5.8.out	0	0	782
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_2_20_5.9.out	0	0	792
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_2_50_10.0.out	0	0	788
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_2_50_10.1.out	0	0	790
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_2_50_10.2.out	0	0	791
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_2_50_10.3.out	0	0	784
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_2_50_10.4.out	0	0	786
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_2_50_10.5.out	0	0	787
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_2_50_10.6.out	0	0	790
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_2_50_10.7.out	0	0	788
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_2_50_10.8.out	0	0	786
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_2_50_10.9.out	0	0	791
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_2_50_2.0.out	0	0	782
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_2_50_2.1.out	0	0	786
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_2_50_2.2.out	0	0	787
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_2_50_2.3.out	0	0	787
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_2_50_2.4.out	0	0	783
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_2_50_2.5.out	0	0	782
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_2_50_2.6.out	0	0	785
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_2_50_2.7.out	0	0	781
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_2_50_2.8.out	0	0	783
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_2_50_2.9.out	0	0	783
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_2_50_5.0.out	0	0	784
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_2_50_5.1.out	0	0	788
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_2_50_5.2.out	0	0	783
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_2_50_5.3.out	0	0	782
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_2_50_5.4.out	0	0	786
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_2_50_5.5.out	0	0	786
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_2_50_5.6.out	0	0	784
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_2_50_5.7.out	0	0	784
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_2_50_5.8.out	0	0	786
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_2_50_5.9.out	0	0	783
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_4_20_10.0.out	0	0	657
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_4_20_10.1.out	0	0	652
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_4_20_10.2.out	0	0	661
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_4_20_10.3.out	0	0	655
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_4_20_10.4.out	0	0	653
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_4_20_10.5.out	0	0	651
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_4_20_10.6.out	0	0	656
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_4_20_10.7.out	0	0	653
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_4_20_10.8.out	0	0	653
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_4_20_10.9.out	0	0	653
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_4_20_2.0.out	0	0	626
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_4_20_2.1.out	0	0	621
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_4_20_2.2.out	0	0	624
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_4_20_2.3.out	0	0	619
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_4_20_2.4.out	0	0	623
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_4_20_2.5.out	0	0	624
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_4_20_2.6.out	0	0	625
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_4_20_2.7.out	0	0	624
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_4_20_2.8.out	0	0	622
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_4_20_2.9.out	0	0	623
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_4_20_5.0.out	0	0	627
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_4_20_5.1.out	0	0	631
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_4_20_5.2.out	0	0	628
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_4_20_5.3.out	0	0	631
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_4_20_5.4.out	0	0	624
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_4_20_5.5.out	0	0	629
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_4_20_5.6.out	0	0	626
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_4_20_5.7.out	0	0	625
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_4_20_5.8.out	0	0	627
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_4_20_5.9.out	0	0	628
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_4_50_10.0.out	0	0	624
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_4_50_10.1.out	0	0	624
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_4_50_10.2.out	0	0	629
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_4_50_10.3.out	0	0	630
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_4_50_10.4.out	0	0	630
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_4_50_10.5.out	0	0	624
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_4_50_10.6.out	0	0	624
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_4_50_10.7.out	0	0	627
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_4_50_10.8.out	0	0	633
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_4_50_10.9.out	0	0	629
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_4_50_2.0.out	0	0	619
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_4_50_2.1.out	0	0	623
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_4_50_2.2.out	0	0	620
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_4_50_2.3.out	0	0	622
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_4_50_2.4.out	0	0	625
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_4_50_2.5.out	0	0	619
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_4_50_2.6.out	0	0	621
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_4_50_2.7.out	0	0	622
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_4_50_2.8.out	0	0	624
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_4_50_2.9.out	0	0	619
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_4_50_5.0.out	0	0	623
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_4_50_5.1.out	0	0	625
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_4_50_5.2.out	0	0	621
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_4_50_5.3.out	0	0	625
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_4_50_5.4.out	0	0	629
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_4_50_5.5.out	0	0	623
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_4_50_5.6.out	0	0	623
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_4_50_5.7.out	0	0	626
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_4_50_5.8.out	0	0	624
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_1000_4_50_5.9.out	0	0	622
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_100_20_20_10.0.out	50	0.0734116	50
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_100_20_20_10.1.out	50	0.0283639	50
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_100_20_20_10.2.out	50	0.0201505	50
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_100_20_20_10.3.out	50	0.0693198	50
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_100_20_20_10.4.out	50	0.0133852	50
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_100_20_20_10.5.out	50	0.014139	50
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_100_20_20_10.6.out	50	0.0143939	50
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_100_20_20_10.7.out	50	0.0114794	50
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_100_20_20_10.8.out	50	0.0477747	50
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_100_20_20_10.9.out	50	0.0244995	50
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_100_20_20_2.0.out	12	0.166591	12
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_100_20_20_2.1.out	10	0.0444892	10
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_100_20_20_2.2.out	11	0.247866	11
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_100_20_20_2.3.out	11	0.36981	11
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_100_20_20_2.4.out	10	0.190598	10
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_100_20_20_2.5.out	10	0.093343	10
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_100_20_20_2.6.out	12	0.0840153	12
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_100_20_20_2.7.out	10	0.157711	10
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_100_20_20_2.8.out	10	0.139974	10
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_100_20_20_2.9.out	10	0.132494	10
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_100_20_20_5.0.out	25	0.0891298	25
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_100_20_20_5.1.out	25	0.0327086	25
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_100_20_20_5.2.out	25	0.028464	25
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_100_20_20_5.3.out	25	0.0478812	25
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_100_20_20_5.4.out	25	0.0908454	25
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_100_20_20_5.5.out	25	0.0364339	25
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_100_20_20_5.6.out	25	0.0846127	25
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_100_20_20_5.7.out	25	0.0296451	25
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_100_20_20_5.8.out	25	0.027126	25
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_100_20_20_5.9.out	25	0.0799009	25
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_100_20_50_10.0.out	20	0.157935	20
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_100_20_50_10.1.out	20	0.0894652	20
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_100_20_50_10.2.out	20	0.169935	20
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_100_20_50_10.3.out	20	0.0673881	20
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_100_20_50_10.4.out	20	0.110587	20
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_100_20_50_10.5.out	20	0.247272	20
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_100_20_50_10.6.out	20	0.141689	20
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_100_20_50_10.7.out	20	0.209929	20
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_100_20_50_10.8.out	20	0.066014	20
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_100_20_50_10.9.out	20	0.0367897	20
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_100_20_50_2.0.out	8	0.12233	8
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_100_20_50_2.1.out	8	0.0597888	8
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_100_20_50_2.2.out	8	0.0436097	8
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_100_20_50_2.3.out	8	0.160186	8
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_100_20_50_2.4.out	7	0.0971104	7
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_100_20_50_2.5.out	7	0.14856	7
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_100_20_50_2.6.out	9	0.0439148	9
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_100_20_50_2.7.out	7	0.0598982	7
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_100_20_50_2.8.out	8	0.198956	8
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_100_20_50_2.9.out	7	0.0872511	7
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_100_20_50_5.0.out	11	0.251868	11
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_100_20_50_5.1.out	10	0.0415972	10
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_100_20_50_5.2.out	11	0.100266	11
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_100_20_50_5.3.out	10	0.173297	10
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_100_20_50_5.4.out	11	0.218261	11
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_100_20_50_5.5.out	11	0.104	11
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_100_20_50_5.6.out	11	0.0544924	11
runs/gclcs-alg-0bs-0guidance-0-feas-0-ub-12/gclcs_10_100_20_50_5.7.out	10	0.282512	10
