2,100,20,2,20,16.75,30.75,33.75,32.33,31.8
2,100,50,2,25.3,23.89,32.7,32.14,32.7,32.7
2,100,20,5,0,24.89,0,38.5,33.33,36.4
2,100,50,5,30,19.71,33.22,33.2,33,33.2
2,100,20,10,53,42.9,0,53.1,53.1,53.1
2,100,50,10,31.5,22,35,35.6,34.67,35.2
2,500,20,2,0,72,0,0,154,0
2,500,50,2,100.12,111.6,163,175.67,167,176
2,500,20,5,0,120,0,0,176,0
2,500,50,5,101,115.3,0,179,169.3,180
2,500,20,10,0,209.43,0,263.83,263.42,263.6
2,500,50,10,0,130.3,0,189.67,177.7,187.5
2,1000,20,2,0,146,0,0,293,0
2,1000,50,2,202.33,236.4,0,357.33,335.7,358.14
2,1000,20,5,0,231.5,0,0,345,0
2,1000,50,5,0,237.8,0,358,334,356
2,1000,20,10,0,415.89,0,533,516.56,0
2,1000,50,10,249,257.9,0,364.67,347.1,368
5,100,20,2,14,10.25,15,14.5,10.5,13.7
5,100,50,2,10,8.75,12.7,13.6,12.1,12.7
5,100,20,5,25,22.9,0,25.1,23.4,25.1
5,100,50,5,14,10.57,13.33,14.67,12,13.4
5,100,20,10,49.67,41.4,0,50,50,50
5,100,50,10,21,17.78,0,20.4,19.89,20.4
5,500,20,2,0,0,0,0,0,0
5,500,50,2,49,53.9,64,79,68.9,0
5,500,20,5,0,114.6,0,125.89,123.7,0
5,500,50,5,0,57.67,0,0,68.78,0
5,500,20,10,249.5,205.22,0,250,250,250
5,500,50,10,0,83.57,0,102.8,99.86,0
5,1000,20,2,0,98.5,0,0,113,0
5,1000,50,2,94,114.1,0,0,139.9,0
5,1000,20,5,0,226.7,0,251.1,242.5,0
5,1000,50,5,0,119.2,0,0,135.1,0
5,1000,20,10,499,411.67,0,500,497.33,0
5,1000,50,10,0,166.17,0,206,194.67,0
10,100,20,2,10.4,9.8,11.5,10.67,9.8,10.6
10,100,50,2,6,5.71,7.7,8.33,7.4,7.7
10,100,20,5,25,22.3,0,25,22.6,25
10,100,50,5,0,9.55,9.67,10.6,9.56,10.6
10,100,20,10,50,39.8,0,50,50,50
10,100,50,10,19.83,16.7,20,20,18,20
10,500,20,2,0,49.25,0,0,49.5,0
10,500,50,2,37,39.8,0,0,43.5,0
10,500,20,5,125,112.3,0,125,124.6,0
10,500,50,5,0,47.2,0,0,52,0
10,500,20,10,250,206.87,0,250,250,250
10,500,50,10,0,83.29,0,100,99.86,0
10,1000,20,2,0,97.7,0,0,99,0
10,1000,50,2,69,84.9,0,0,93.9,0
10,1000,20,5,0,227.1,0,250,246.7,0
10,1000,50,5,0,94.25,0,0,105.25,0
10,1000,20,10,500,409.78,0,500,500,0
10,1000,50,10,0,164.78,0,200,197.89,0
