file	obj	ttot	ittot	tbest
2clcs-real/r5/clcs-alg-7/clcs_ds0_HKH.0.out	52	0.0110429	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds0_HKH.1.out	57	0.00786951	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds0_HKH.10.out	48	0.0155566	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds0_HKH.11.out	56	0.00939768	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds0_HKH.12.out	52	0.00740188	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds0_HKH.13.out	55	0.01083	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds0_HKH.14.out	53	0.0154143	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds0_HKH.15.out	91	0.0128756	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds0_HKH.16.out	55	0.0194835	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds0_HKH.17.out	48	0.00837454	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds0_HKH.18.out	60	0.0144646	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds0_HKH.19.out	45	0.0148834	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds0_HKH.2.out	112	0.0133538	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds0_HKH.20.out	48	0.00932465	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds0_HKH.3.out	91	0.0142628	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds0_HKH.4.out	57	0.00859702	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds0_HKH.5.out	48	0.00907839	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds0_HKH.6.out	91	0.00830063	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds0_HKH.7.out	52	0.0102973	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds0_HKH.8.out	52	0.00966032	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds0_HKH.9.out	50	0.00826565	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds1_HKH.0.out	53	0.00821471	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds1_HKH.1.out	114	0.00811736	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds1_HKH.10.out	61	0.0124295	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds1_HKH.11.out	63	0.0162867	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds1_HKH.12.out	64	0.00976797	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds1_HKH.13.out	71	0.0105642	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds1_HKH.14.out	65	0.0162246	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds1_HKH.2.out	60	0.0121205	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds1_HKH.3.out	65	0.0116815	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds1_HKH.4.out	61	0.0264172	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds1_HKH.5.out	53	0.0101047	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds1_HKH.6.out	57	0.0153479	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds1_HKH.7.out	53	0.0123626	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds1_HKH.8.out	62	0.0128145	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds1_HKH.9.out	58	0.0419585	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds1_HKSH.0.out	53	0.0106927	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds1_HKSH.1.out	114	0.0181642	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds1_HKSH.10.out	61	0.0122739	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds1_HKSH.11.out	63	0.00655831	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds1_HKSH.12.out	63	0.0091786	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds1_HKSH.13.out	71	0.0127175	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds1_HKSH.14.out	65	0.0126185	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds1_HKSH.2.out	60	0.00778054	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds1_HKSH.3.out	65	0.0248446	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds1_HKSH.4.out	61	0.00889413	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds1_HKSH.5.out	53	0.00824866	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds1_HKSH.6.out	57	0.0100784	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds1_HKSH.7.out	53	0.00845299	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds1_HKSH.8.out	62	0.00875874	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds1_HKSH.9.out	58	0.0119864	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds1_HKSTH.0.out	53	0.00864812	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds1_HKSTH.1.out	114	0.0192206	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds1_HKSTH.10.out	61	0.0105242	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds1_HKSTH.11.out	63	0.00846767	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds1_HKSTH.12.out	63	0.016994	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds1_HKSTH.13.out	71	0.00920265	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds1_HKSTH.14.out	65	0.00990123	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds1_HKSTH.2.out	60	0.00856186	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds1_HKSTH.3.out	65	0.00846549	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds1_HKSTH.4.out	61	0.00995285	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds1_HKSTH.5.out	53	0.0117921	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds1_HKSTH.6.out	57	0.00819684	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds1_HKSTH.7.out	52	0.0384375	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds1_HKSTH.8.out	62	0.0099836	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds1_HKSTH.9.out	58	0.0087248	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds2_HKSH.0.out	91	0.00749521	0	0
2clcs-real/r5/clcs-alg-7/clcs_ds2_HKSH.1.out	133	0.00990475	0	0
