file	obj	ttot	ittot	tbest
mclcs-opt/clcs-alg-3bs-2000guidance-0-k_filter-100/clcs_100_1000_20_10.0.out	100	0.470615	0	0
mclcs-opt/clcs-alg-3bs-2000guidance-0-k_filter-100/clcs_100_1000_20_10.1.out	100	1.09027	0	0
mclcs-opt/clcs-alg-3bs-2000guidance-0-k_filter-100/clcs_100_1000_20_10.2.out	100	0.462505	0	0
mclcs-opt/clcs-alg-3bs-2000guidance-0-k_filter-100/clcs_100_1000_20_10.3.out	100	0.476017	0	0
mclcs-opt/clcs-alg-3bs-2000guidance-0-k_filter-100/clcs_100_1000_20_10.4.out	100	1.02101	0	0
mclcs-opt/clcs-alg-3bs-2000guidance-0-k_filter-100/clcs_100_1000_20_10.5.out	100	0.886617	0	0
mclcs-opt/clcs-alg-3bs-2000guidance-0-k_filter-100/clcs_100_1000_20_10.6.out	100	0.894674	0	0
mclcs-opt/clcs-alg-3bs-2000guidance-0-k_filter-100/clcs_100_1000_20_10.7.out	100	1.00513	0	0
mclcs-opt/clcs-alg-3bs-2000guidance-0-k_filter-100/clcs_100_1000_20_10.8.out	100	1.06151	0	0
mclcs-opt/clcs-alg-3bs-2000guidance-0-k_filter-100/clcs_100_1000_20_10.9.out	100	1.07004	0	0
mclcs-opt/clcs-alg-3bs-2000guidance-0-k_filter-100/clcs_100_1000_20_2.0.out	500	0.492548	0	0
mclcs-opt/clcs-alg-3bs-2000guidance-0-k_filter-100/clcs_100_1000_20_2.1.out	500	0.49574	0	0
mclcs-opt/clcs-alg-3bs-2000guidance-0-k_filter-100/clcs_100_1000_20_2.2.out	500	0.481012	0	0
mclcs-opt/clcs-alg-3bs-2000guidance-0-k_filter-100/clcs_100_1000_20_2.3.out	500	1.1208	0	0
mclcs-opt/clcs-alg-3bs-2000guidance-0-k_filter-100/clcs_100_1000_20_2.4.out	500	1.11998	0	0
mclcs-opt/clcs-alg-3bs-2000guidance-0-k_filter-100/clcs_100_1000_20_2.5.out	500	1.08873	0	0
mclcs-opt/clcs-alg-3bs-2000guidance-0-k_filter-100/clcs_100_1000_20_2.6.out	500	0.500371	0	0
mclcs-opt/clcs-alg-3bs-2000guidance-0-k_filter-100/clcs_100_1000_20_2.7.out	500	0.475858	0	0
mclcs-opt/clcs-alg-3bs-2000guidance-0-k_filter-100/clcs_100_1000_20_2.8.out	500	0.494473	0	0
