file	obj	ttot	ittot	tbest
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_12_10.0.out	8426834	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_12_10.1.out	8416330	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_12_10.2.out	8420269	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_12_10.3.out	8440065	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_12_10.4.out	8432389	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_12_10.5.out	8402695	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_12_10.6.out	8425218	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_12_10.7.out	8474304	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_12_10.8.out	8389868	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_12_10.9.out	8441782	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_12_2.0.out	42078489	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_12_2.1.out	42082998	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_12_2.2.out	42184701	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_12_2.3.out	41961756	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_12_2.4.out	42332997	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_12_2.5.out	41957748	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_12_2.6.out	41826486	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_12_2.7.out	41893119	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_12_2.8.out	42062457	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_12_2.9.out	41958249	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_12_20.0.out	4257735	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_12_20.1.out	4248045	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_12_20.2.out	4240905	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_12_20.3.out	4271046	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_12_20.4.out	4241160	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_12_20.5.out	4253859	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_12_20.6.out	4270281	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_12_20.7.out	4256154	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_12_20.8.out	4236060	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_12_20.9.out	4253706	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_12_4.0.out	21001170	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_12_4.1.out	20963520	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_12_4.2.out	20979835	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_12_4.3.out	21068187	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_12_4.4.out	20950468	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_12_4.5.out	20931141	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_12_4.6.out	20847307	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_12_4.7.out	20971803	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_12_4.8.out	20931141	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_12_4.9.out	20925870	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_12_50.0.out	1751715	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_12_50.1.out	1753710	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_12_50.2.out	1745583	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_12_50.3.out	1743336	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_12_50.4.out	1748733	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_12_50.5.out	1747473	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_12_50.6.out	1742580	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_12_50.7.out	1748397	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_12_50.8.out	1748691	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_12_50.9.out	1753353	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_20_10.0.out	5014549	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_20_10.1.out	5030709	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_20_10.2.out	5059797	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_20_10.3.out	5101611	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_20_10.4.out	5040405	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_20_10.5.out	4987885	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_20_10.6.out	5081815	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_20_10.7.out	5109085	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_20_10.8.out	5079997	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_20_10.9.out	5099692	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_20_2.0.out	25223847	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_20_2.1.out	25356111	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_20_2.2.out	25379658	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_20_2.3.out	25110621	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_20_2.4.out	25563024	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_20_2.5.out	25234368	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_20_2.6.out	25188777	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_20_2.7.out	25294989	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_20_2.8.out	25400700	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_20_2.9.out	25448295	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_20_20.0.out	2534802	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_20_20.1.out	2535669	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_20_20.2.out	2544237	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_20_20.3.out	2577438	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_20_20.4.out	2528070	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_20_20.5.out	2549439	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_20_20.6.out	2578662	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_20_20.7.out	2563005	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_20_20.8.out	2543013	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_20_20.9.out	2558568	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_20_4.0.out	12532430	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_20_4.1.out	12548996	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_20_4.2.out	12603463	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_20_4.3.out	12751302	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_20_4.4.out	12601455	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_20_4.5.out	12599196	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_20_4.6.out	12597439	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_20_4.7.out	12610491	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_20_4.8.out	12636595	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_20_4.9.out	12581877	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_20_50.0.out	1050231	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_20_50.1.out	1048026	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_20_50.2.out	1048908	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_20_50.3.out	1051407	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_20_50.4.out	1049139	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_20_50.5.out	1041537	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_20_50.6.out	1042230	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_20_50.7.out	1049790	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_20_50.8.out	1037379	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_20_50.9.out	1042419	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_4_10.0.out	25214044	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_4_10.1.out	25190208	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_4_10.2.out	25223336	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_4_10.3.out	25324740	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_4_10.4.out	25254040	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_4_10.5.out	25259191	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_4_10.6.out	25284744	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_4_10.7.out	25284239	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_4_10.8.out	25269998	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_4_10.9.out	25242122	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_4_2.0.out	125122746	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_4_2.1.out	125431863	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_4_2.2.out	125924847	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_4_2.3.out	125340180	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_4_2.4.out	126800595	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_4_2.5.out	125252004	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_4_2.6.out	125191884	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_4_2.7.out	125500500	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_4_2.8.out	125666331	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_4_2.9.out	125498496	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_4_20.0.out	12741381	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_4_20.1.out	12730212	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_4_20.2.out	12730977	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_4_20.3.out	12782997	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_4_20.4.out	12749643	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_4_20.5.out	12771930	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_4_20.6.out	12806712	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_4_20.7.out	12783609	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_4_20.8.out	12760812	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_4_20.9.out	12754641	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_4_4.0.out	62692772	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_4_4.1.out	62662150	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_4_4.2.out	62783634	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_4_4.3.out	63187493	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_4_4.4.out	62855420	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_4_4.5.out	62783634	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_4_4.6.out	62648345	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_4_4.7.out	62867217	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_4_4.8.out	62687501	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_4_4.9.out	62701055	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_4_50.0.out	5250189	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_4_50.1.out	5260017	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_4_50.2.out	5238303	0	0	0
2clcs-opt/clcs-alg-9bs-1guidance-1/clcs_2_1000_4_50.3.out	5245716	0	0	0
