file	obj	ttot	ittot	tbest
2clcs-opt-with-2k/clcs-alg-5bs-0guidance-0/clcs_2_1000_12_10.0.out	425	8.6171	0	0
2clcs-opt-with-2k/clcs-alg-5bs-0guidance-0/clcs_2_1000_12_10.1.out	420	9.42196	0	0
2clcs-opt-with-2k/clcs-alg-5bs-0guidance-0/clcs_2_1000_12_10.2.out	406	4.49401	0	0
2clcs-opt-with-2k/clcs-alg-5bs-0guidance-0/clcs_2_1000_12_10.3.out	421	9.37886	0	0
2clcs-opt-with-2k/clcs-alg-5bs-0guidance-0/clcs_2_1000_12_10.4.out	427	8.85593	0	0
2clcs-opt-with-2k/clcs-alg-5bs-0guidance-0/clcs_2_1000_12_10.5.out	421	10.2252	0	0
2clcs-opt-with-2k/clcs-alg-5bs-0guidance-0/clcs_2_1000_12_10.6.out	413	8.13912	0	0
2clcs-opt-with-2k/clcs-alg-5bs-0guidance-0/clcs_2_1000_12_10.7.out	421	4.3131	0	0
2clcs-opt-with-2k/clcs-alg-5bs-0guidance-0/clcs_2_1000_12_10.8.out	415	9.44837	0	0
2clcs-opt-with-2k/clcs-alg-5bs-0guidance-0/clcs_2_1000_12_10.9.out	421	10.1594	0	0
2clcs-opt-with-2k/clcs-alg-5bs-0guidance-0/clcs_2_1000_12_2.0.out	547	353.101	0	0
2clcs-opt-with-2k/clcs-alg-5bs-0guidance-0/clcs_2_1000_12_2.1.out	545	361.873	0	0
2clcs-opt-with-2k/clcs-alg-5bs-0guidance-0/clcs_2_1000_12_2.2.out	545	350.016	0	0
2clcs-opt-with-2k/clcs-alg-5bs-0guidance-0/clcs_2_1000_12_2.3.out	540	354.517	0	0
2clcs-opt-with-2k/clcs-alg-5bs-0guidance-0/clcs_2_1000_12_2.4.out	548	329.478	0	0
2clcs-opt-with-2k/clcs-alg-5bs-0guidance-0/clcs_2_1000_12_2.5.out	551	358.383	0	0
2clcs-opt-with-2k/clcs-alg-5bs-0guidance-0/clcs_2_1000_12_2.6.out	535	333.735	0	0
2clcs-opt-with-2k/clcs-alg-5bs-0guidance-0/clcs_2_1000_12_2.7.out	543	334.501	0	0
2clcs-opt-with-2k/clcs-alg-5bs-0guidance-0/clcs_2_1000_12_2.8.out	539	352.128	0	0
2clcs-opt-with-2k/clcs-alg-5bs-0guidance-0/clcs_2_1000_12_2.9.out	550	347.379	0	0
2clcs-opt-with-2k/clcs-alg-5bs-0guidance-0/clcs_2_1000_12_20.0.out	438	3.77113	0	0
2clcs-opt-with-2k/clcs-alg-5bs-0guidance-0/clcs_2_1000_12_20.1.out	434	3.9925	0	0
2clcs-opt-with-2k/clcs-alg-5bs-0guidance-0/clcs_2_1000_12_20.2.out	441	1.88161	0	0
2clcs-opt-with-2k/clcs-alg-5bs-0guidance-0/clcs_2_1000_12_20.3.out	439	4.7059	0	0
2clcs-opt-with-2k/clcs-alg-5bs-0guidance-0/clcs_2_1000_12_20.4.out	441	3.58156	0	0
2clcs-opt-with-2k/clcs-alg-5bs-0guidance-0/clcs_2_1000_12_20.5.out	445	3.542	0	0
2clcs-opt-with-2k/clcs-alg-5bs-0guidance-0/clcs_2_1000_12_20.6.out	429	3.48941	0	0
2clcs-opt-with-2k/clcs-alg-5bs-0guidance-0/clcs_2_1000_12_20.7.out	430	3.52162	0	0
2clcs-opt-with-2k/clcs-alg-5bs-0guidance-0/clcs_2_1000_12_20.8.out	428	3.73144	0	0
2clcs-opt-with-2k/clcs-alg-5bs-0guidance-0/clcs_2_1000_12_20.9.out	445	1.83981	0	0
2clcs-opt-with-2k/clcs-alg-5bs-0guidance-0/clcs_2_1000_12_4.0.out	408	107.102	0	0
2clcs-opt-with-2k/clcs-alg-5bs-0guidance-0/clcs_2_1000_12_4.1.out	415	130.277	0	0
2clcs-opt-with-2k/clcs-alg-5bs-0guidance-0/clcs_2_1000_12_4.2.out	411	104.401	0	0
2clcs-opt-with-2k/clcs-alg-5bs-0guidance-0/clcs_2_1000_12_4.3.out	413	107.131	0	0
2clcs-opt-with-2k/clcs-alg-5bs-0guidance-0/clcs_2_1000_12_4.4.out	428	114.335	0	0
2clcs-opt-with-2k/clcs-alg-5bs-0guidance-0/clcs_2_1000_12_4.5.out	410	108.798	0	0
2clcs-opt-with-2k/clcs-alg-5bs-0guidance-0/clcs_2_1000_12_4.6.out	416	106.836	0	0
2clcs-opt-with-2k/clcs-alg-5bs-0guidance-0/clcs_2_1000_12_4.7.out	407	114.799	0	0
2clcs-opt-with-2k/clcs-alg-5bs-0guidance-0/clcs_2_1000_12_4.8.out	414	131.105	0	0
2clcs-opt-with-2k/clcs-alg-5bs-0guidance-0/clcs_2_1000_12_4.9.out	410	94.9423	0	0
2clcs-opt-with-2k/clcs-alg-5bs-0guidance-0/clcs_2_1000_12_50.0.out	441	1.31901	0	0
2clcs-opt-with-2k/clcs-alg-5bs-0guidance-0/clcs_2_1000_12_50.1.out	428	1.28132	0	0
2clcs-opt-with-2k/clcs-alg-5bs-0guidance-0/clcs_2_1000_12_50.2.out	430	1.1956	0	0
2clcs-opt-with-2k/clcs-alg-5bs-0guidance-0/clcs_2_1000_12_50.3.out	427	1.62214	0	0
2clcs-opt-with-2k/clcs-alg-5bs-0guidance-0/clcs_2_1000_12_50.4.out	436	1.2841	0	0
2clcs-opt-with-2k/clcs-alg-5bs-0guidance-0/clcs_2_1000_12_50.5.out	444	1.21853	0	0
2clcs-opt-with-2k/clcs-alg-5bs-0guidance-0/clcs_2_1000_12_50.6.out	433	1.3605	0	0
2clcs-opt-with-2k/clcs-alg-5bs-0guidance-0/clcs_2_1000_12_50.7.out	436	1.29574	0	0
2clcs-opt-with-2k/clcs-alg-5bs-0guidance-0/clcs_2_1000_12_50.8.out	441	1.53536	0	0
2clcs-opt-with-2k/clcs-alg-5bs-0guidance-0/clcs_2_1000_12_50.9.out	439	1.35314	0	0
2clcs-opt-with-2k/clcs-alg-5bs-0guidance-0/clcs_2_1000_20_10.0.out	306	8.61649	0	0
2clcs-opt-with-2k/clcs-alg-5bs-0guidance-0/clcs_2_1000_20_10.1.out	322	4.41693	0	0
2clcs-opt-with-2k/clcs-alg-5bs-0guidance-0/clcs_2_1000_20_10.2.out	313	10.8293	0	0
