file	obj	ttot	ittot	tbest
p-filter/clcs-alg-3bs-2000guidance-5-k_filter-200/clcs_100_1000_20_10.0.out	100	1.08652	0	0
p-filter/clcs-alg-3bs-2000guidance-5-k_filter-200/clcs_100_1000_20_10.1.out	100	1.06794	0	0
p-filter/clcs-alg-3bs-2000guidance-5-k_filter-200/clcs_100_1000_20_10.2.out	100	1.07424	0	0
p-filter/clcs-alg-3bs-2000guidance-5-k_filter-200/clcs_100_1000_20_10.3.out	100	0.894615	0	0
p-filter/clcs-alg-3bs-2000guidance-5-k_filter-200/clcs_100_1000_20_10.4.out	100	1.0792	0	0
p-filter/clcs-alg-3bs-2000guidance-5-k_filter-200/clcs_100_1000_20_10.5.out	100	1.07704	0	0
p-filter/clcs-alg-3bs-2000guidance-5-k_filter-200/clcs_100_1000_20_10.6.out	100	0.430623	0	0
p-filter/clcs-alg-3bs-2000guidance-5-k_filter-200/clcs_100_1000_20_10.7.out	100	0.976993	0	0
p-filter/clcs-alg-3bs-2000guidance-5-k_filter-200/clcs_100_1000_20_10.8.out	100	0.919715	0	0
p-filter/clcs-alg-3bs-2000guidance-5-k_filter-200/clcs_100_1000_20_10.9.out	100	1.06568	0	0
p-filter/clcs-alg-3bs-2000guidance-5-k_filter-200/clcs_100_1000_20_2.0.out	500	1.11639	0	0
p-filter/clcs-alg-3bs-2000guidance-5-k_filter-200/clcs_100_1000_20_2.1.out	500	1.05024	0	0
p-filter/clcs-alg-3bs-2000guidance-5-k_filter-200/clcs_100_1000_20_2.2.out	500	0.446134	0	0
p-filter/clcs-alg-3bs-2000guidance-5-k_filter-200/clcs_100_1000_20_2.3.out	500	1.11689	0	0
p-filter/clcs-alg-3bs-2000guidance-5-k_filter-200/clcs_100_1000_20_2.4.out	500	0.972061	0	0
p-filter/clcs-alg-3bs-2000guidance-5-k_filter-200/clcs_100_1000_20_2.5.out	500	0.443003	0	0
p-filter/clcs-alg-3bs-2000guidance-5-k_filter-200/clcs_100_1000_20_2.6.out	500	1.03314	0	0
p-filter/clcs-alg-3bs-2000guidance-5-k_filter-200/clcs_100_1000_20_2.7.out	500	1.04306	0	0
p-filter/clcs-alg-3bs-2000guidance-5-k_filter-200/clcs_100_1000_20_2.8.out	500	0.623373	0	0
p-filter/clcs-alg-3bs-2000guidance-5-k_filter-200/clcs_100_1000_20_2.9.out	500	1.06554	0	0
p-filter/clcs-alg-3bs-2000guidance-5-k_filter-200/clcs_100_1000_20_20.0.out	56	73.8089	0	0
p-filter/clcs-alg-3bs-2000guidance-5-k_filter-200/clcs_100_1000_20_20.1.out	58	83.2297	0	0
p-filter/clcs-alg-3bs-2000guidance-5-k_filter-200/clcs_100_1000_20_20.2.out	57	62.5814	0	0
p-filter/clcs-alg-3bs-2000guidance-5-k_filter-200/clcs_100_1000_20_20.3.out	56	84.8588	0	0
p-filter/clcs-alg-3bs-2000guidance-5-k_filter-200/clcs_100_1000_20_20.4.out	56	39.6488	0	0
p-filter/clcs-alg-3bs-2000guidance-5-k_filter-200/clcs_100_1000_20_20.5.out	56	9.40677	0	0
p-filter/clcs-alg-3bs-2000guidance-5-k_filter-200/clcs_100_1000_20_20.6.out	56	79.3043	0	0
p-filter/clcs-alg-3bs-2000guidance-5-k_filter-200/clcs_100_1000_20_20.7.out	56	85.376	0	0
p-filter/clcs-alg-3bs-2000guidance-5-k_filter-200/clcs_100_1000_20_20.8.out	56	57.2766	0	0
p-filter/clcs-alg-3bs-2000guidance-5-k_filter-200/clcs_100_1000_20_20.9.out	57	25.1529	0	0
p-filter/clcs-alg-3bs-2000guidance-5-k_filter-200/clcs_100_1000_20_4.0.out	250	0.436489	0	0
p-filter/clcs-alg-3bs-2000guidance-5-k_filter-200/clcs_100_1000_20_4.1.out	250	1.07766	0	0
p-filter/clcs-alg-3bs-2000guidance-5-k_filter-200/clcs_100_1000_20_4.2.out	250	1.03939	0	0
p-filter/clcs-alg-3bs-2000guidance-5-k_filter-200/clcs_100_1000_20_4.3.out	250	1.05189	0	0
p-filter/clcs-alg-3bs-2000guidance-5-k_filter-200/clcs_100_1000_20_4.4.out	250	0.993128	0	0
p-filter/clcs-alg-3bs-2000guidance-5-k_filter-200/clcs_100_1000_20_4.5.out	250	0.441165	0	0
p-filter/clcs-alg-3bs-2000guidance-5-k_filter-200/clcs_100_1000_20_4.6.out	250	1.10237	0	0
p-filter/clcs-alg-3bs-2000guidance-5-k_filter-200/clcs_100_1000_20_4.7.out	250	0.99586	0	0
p-filter/clcs-alg-3bs-2000guidance-5-k_filter-200/clcs_100_1000_20_4.8.out	250	1.013	0	0
p-filter/clcs-alg-3bs-2000guidance-5-k_filter-200/clcs_100_1000_20_4.9.out	250	0.436224	0	0
p-filter/clcs-alg-3bs-2000guidance-5-k_filter-200/clcs_100_1000_20_50.0.out	49	1316.9	0	0
p-filter/clcs-alg-3bs-2000guidance-5-k_filter-200/clcs_100_1000_20_50.1.out	50	1428.3	0	0
p-filter/clcs-alg-3bs-2000guidance-5-k_filter-200/clcs_100_1000_20_50.2.out	51	610.156	0	0
p-filter/clcs-alg-3bs-2000guidance-5-k_filter-200/clcs_100_1000_20_50.3.out	50	1468.9	0	0
p-filter/clcs-alg-3bs-2000guidance-5-k_filter-200/clcs_100_1000_20_50.4.out	50	1476.48	0	0
